Word,Lemmas
disclose,disclosed;disclosing;discloses
petition,petitions;petitioned;petitioning
scholar,scholars
intensive,intensives
liberation,liberations
regulate,regulated;regulating;regulates
eagle,eagles;eagled
offender,offenders
trader,traders
bye,byes
bat,bats;batting;batted
concede,conceded;conceding;concedes
edit,edited;editing;edits
lung,lungs;lunging
bastard,bastards
radiation,radiations
teenager,teenagers
pregnancy,pregnancies
stride,strode;strides;striding;stridden;strid
wool,wools
rider,riders
thesis,theses
constituent,constituents
partial,partials
bonus,bonuses
incidence,incidences
shakespeare,shakespeares
query,queries;queried;querying
swimming,swimmings
horizon,horizons
persist,persisted;persists;persisting
conceive,conceived;conceiving;conceives
auditor,auditors
christianity,christianities
truck,trucks;trucking;trucked
ash,ashes
crazy,craziest;crazier;crazies
redundancy,redundancies
defect,defects;defected;defecting
fetch,fetched;fetching;fetches
deck,decks;decked;decking
clark,clarks
correlation,correlations
clay,clays
inherit,inherited;inheriting;inherits
instruct,instructed;instructing;instructs
charm,charms;charmed;charming
motivation,motivations
assignment,assignments
exceptional,exceptionals
incur,incurred;incurring;incurs
rage,raged;raging;rages
facilitate,facilitated;facilitating;facilitates
neat,neater;neatest
striker,strikers
dislike,disliked;dislikes;disliking
pledge,pledged;pledges;pledging
suffering,sufferings
hey,heys
mild,milder;mildest;milds
cheer,cheered;cheers;cheering
plead,pleaded;pleading;pleads;pled
sphere,spheres
sword,swords
sterling,sterlings
engagement,engagements
interfere,interfering;interfered;interferes
casualty,casualties
erect,erected;erecting;erects
prey,preyed;preying;preys
basket,baskets
lighting,lightings
pavement,pavements
queue,queues;queuing;queued;queueing
bargain,bargains;bargaining;bargained
remainder,remainders;remaindered
sweat,sweating;sweated;sweats
parameter,parameters
lap,laps;lapped;lapping
instinct,instincts
stall,stalls;stalled;stalling
scandal,scandals
arch,arches;arched;arching
venue,venues
liver,livers
spray,sprayed;sprays;spraying
translation,translations
intensity,intensities
surrender,surrendered;surrendering;surrenders
envelope,envelopes
rating,ratings
accuracy,accuracies
auction,auctions;auctioned;auctioning
monster,monsters
nightmare,nightmares
horn,horns;horned
mobile,mobiles
tray,trays
creep,crept;creeping;creeps
lonely,loneliest;lonelier
moderate,moderates;moderated;moderating
packet,packets
systematic,systematics
debut,debuts
smash,smashed;smashing;smashes
payable,payables
supervision,supervisions
awake,awoke;awoken;awakes;awaking
criticize,criticized;criticizing;criticizes
photographer,photographers
benjamin,benjamins
slave,slaves;slaving;slaved
counterpart,counterparts
doorway,doorways
matrix,matrices;matrixes
brazil,brazils
lounge,lounges;lounging;lounged
pint,pints
sensitivity,sensitivities
drunk,drunks;drunker
fighter,fighters
orchestra,orchestras
carer,carers
relevance,relevances
clutch,clutching;clutched;clutches
intervene,intervened;intervening;intervenes
sketch,sketches;sketched;sketching
similarity,similarities
harsh,harsher;harshest
jaw,jaws;jawed;jawing
questionnaire,questionnaires
archbishop,archbishops
notable,notables
diamond,diamonds
descend,descended;descending;descends
sweden,swedens
elite,elites
fierce,fiercest;fiercer
legitimate,legitimated;legitimating;legitimates
toe,toes;toed;toeing
metropolitan,metropolitans
rice,rices;ricing;riced;rice
tribute,tributes
guilt,guilts
hostility,hostilities
thief,thieves
muslim,muslims
plunge,plunged;plunging;plunges
super,supers
faculty,faculties
surgeon,surgeons
greece,greeces
bolt,bolts;bolted;bolting
exclusion,exclusions
exploration,explorations
caution,cautioned;cautions;cautioning
memorial,memorials
midland,midlands
assemble,assembled;assembling;assembles
bias,biased;biassed;biases;biasing
socialism,socialisms
whip,whipped;whips;whipping
dismissal,dismissals
bronze,bronzes;bronzing
disappointment,disappointments
script,scripts;scripted;scripting
limb,limbs;limbed
blanket,blankets;blanketed;blanketing
ton,tons;toning;tonner
geography,geographies
provincial,provincials
arrow,arrows;arrowed;arrowing
hazard,hazards;hazarded;hazarding
conceal,concealed;concealing;conceals
scatter,scattered;scattering;scatters
hollywood,hollywoods
recipe,recipes
explode,exploded;exploding;explodes
thread,threads;threaded;threading
deem,deemed;deems;deeming
distress,distressed;distresses;distressing
stiff,stiffer;stiffs;stiffest
happiness,happinesses;happiness
temper,tempered;tempers;tempering
owl,owls
spoil,spoiled;spoilt;spoils;spoiling
legend,legends
tile,tiles;tiled;tiling
canvas,canvases;canvassed;canvassing
mexico,mexicoes
reservation,reservations
mould,moulded;moulds;moulding
reproduce,reproduced;reproducing;reproduces
rubber,rubbers
ridge,ridges;ridging
decorate,decorated;decorating;decorates
medal,medals
pulse,pulses;pulsing;pulsed
hostile,hostiles
elbow,elbows;elbowed;elbowing
endorse,endorsed;endorsing;endorses
transmission,transmissions
competence,competences
lump,lumps;lumped;lumping
scan,scanning;scanned;scans
segment,segments;segmented;segmenting
contemplate,contemplated;contemplating;contemplates
poster,posters
tumour,tumours
coincide,coincided;coincides;coinciding
keeper,keepers
neutral,neutrals
inhabitant,inhabitants
respondent,respondents
commerce,commerces
dolphin,dolphins
jam,jammed;jams;jamming
unfortunate,unfortunates
handsome,handsomest;handsomer
sauce,sauces;sauced
trophy,trophies
supermarket,supermarkets
derby,derbies;derbys
contractor,contractors
scrap,scraps;scrapped;scrapping
overhead,overheads
breakdown,breakdowns
dip,dipped;dipping;dips
cling,clung;clinging;clings
frustration,frustrations
glimpse,glimpsed;glimpses;glimpsing
coffin,coffins
economist,economists
verdict,verdicts
workforce,workforces
predecessor,predecessors
shallow,shallows;shallower;shallowest;shallowed;shallowing
treasure,treasures;treasured;treasuring
recruitment,recruitments
sleeve,sleeves;sleeved;sleeving
eve,eves
tuck,tucked;tucking;tucks
fuck,fucked;fucking;fucks
adoption,adoptions
cruise,cruising;cruises;cruised
absent,absented;absenting;absents
alien,aliens
exhaust,exhausted;exhausting;exhausts
blade,blades;bladed
nowadays,nowadayss
utility,utilities
biscuit,biscuits
correspondence,correspondences
harvest,harvested;harvesting;harvests
robinson,robinsons
container,containers
poison,poisoned;poisons;poisoning
electron,electrons
chin,chins;chinned
plug,plugs;plugged;plugging
atom,atoms
boring,borings
collar,collars;collaring;collared
confess,confessed;confesses;confessing
referee,referees;refereed;refereeing
slam,slammed;slamming;slams
ruler,rulers
antibody,antibodies
charlotte,charlottes
classify,classified;classifying;classifies
fitness,fitnesses
freud,freuds
spill,spilled;spilling;spills;spilt
definite,definites
barn,barns
wee,weed;wees;weeing
cab,cabs
hut,huts
patent,patents;patented;patenting
formulate,formulated;formulating;formulates
flush,flushed;flushing;flushes
lobby,lobbying;lobbies;lobbied
terror,terrors
conjunction,conjunctions
exam,exams
nonsense,nonsenses
prediction,predictions
execution,executions
wisdom,wisdoms
prevention,preventions
workstation,workstations
magnetic,magnetics
advertise,advertised;advertising;advertises
covenant,covenants;covenanted;covenanting
pie,pies
referendum,referendums;referenda
submission,submissions
helicopter,helicopters;helicoptered;helicoptering
stain,stained;stains;staining
ham,hams;hamming;hammed
wealthy,wealthier;wealthiest
circulation,circulations
boil,boiling;boiled;boils
lively,livelier;liveliest
ph,phs
headline,headlines;headlined;headlining
glow,glowed;glowing;glows
equality,equalities
suspension,suspensions
powder,powders;powdered;powdering
grandfather,grandfathers
beef,beefed;beefing;beefs
comedy,comedies
candle,candles
miracle,miracles
oven,ovens
norway,norways
suck,sucked;sucking;sucks
affection,affections
impress,impressed;impressing;impresses
alteration,alterations
verbal,verbals
basin,basins
dispose,disposed;disposing;disposes
bloke,blokes
spark,sparked;sparks;sparking
vanish,vanished;vanishes;vanishing
commence,commenced;commencing;commences
convict,convicted;convicts;convicting
signature,signatures
tempt,tempted;tempting;tempts
vein,veins;veined;veining
roar,roared;roaring;roars
bureaucracy,bureaucracies
ladder,ladders;laddered;laddering
nut,nuts;nutting
parade,paraded;parades;parading
brass,brasses;brassed
colonial,colonials
levy,levied;levies;levying
terrorist,terrorists
counsel,counselled;counselling;counsels
loop,loops;looped;looping
portion,portions;portioned;portioning
tense,tensed;tensing;tenses;tenser;tensest
desktop,desktops
despair,despaired;despairs;despairing
dissolve,dissolved;dissolves;dissolving
exit,exits;exited;exiting
washing,washings
enclose,enclosed;enclosing;encloses
suite,suites
pioneer,pioneered;pioneers;pioneering
embassy,embassies
commodity,commodities
drawer,drawers
regiment,regiments;regimented
leak,leaked;leaks;leaking
marble,marbles;marbling
ruin,ruins;ruining;ruined
straw,straws
loch,lochs;loches
composer,composers
empirical,empiricals
newton,newtons
dick,dicks
disturbance,disturbances
elephant,elephants
stack,stacked;stacks;stacking
offensive,offensives
pencil,pencils;pencilled;pencilling
wolf,wolves;wolfed;wolfing;wolfs
abortion,abortions
tent,tents;tented
odds,oddss
certainty,certainties
plea,pleas
fa,fas
fist,fists;fisting
voting,votings
intermediate,intermediates;intermediated
dash,dashed;dashing;dashes
electronics,electronicss
encouragement,encouragements
hull,hulls;hulled;hulling
patrol,patrols;patrolling;patrolled
slot,slots;slotted;slotting
tobacco,tobaccos
administrator,administrators
destination,destinations
ballet,ballets
contradiction,contradictions
glare,glared;glaring;glares
ulcer,ulcers
cough,coughing;coughed;coughs
lace,laced;laces;lacing
mid,mids
runner,runners
netherlands,netherlandss
custody,custodies
supper,suppers
integrity,integrities
depict,depicted;depicting;depicts
tomato,tomatoes
melt,melted;melting;melts;molten
restraint,restraints
tourism,tourisms
mining,minings
takeover,takeovers
mobility,mobilities
quid,quids
rejection,rejections
soap,soaps;soaping;soaped
dive,dived;diving;dives;dove
archive,archives;archiving;archived
academy,academies
gasp,gasped;gasping;gasps
goodbye,goodbyes
bowel,bowels
imprisonment,imprisonments
shepherd,shepherds;shepherded;shepherding
anderson,andersons
thumb,thumbs;thumbed;thumbing
thigh,thighs
haul,hauled;hauling;hauls
deliberate,deliberated;deliberating;deliberates
passive,passives
crude,cruder;crudest;crudes
precede,preceded;preceding;precedes
tidy,tidying;tidied;tidier;tidies;tidiest
marsh,marshes
maturity,maturities
breeze,breezes;breezed;breezing
chop,chopped;chops;chopping
originate,originated;originating;originates
handful,handfuls
valuation,valuations
honey,honeys
goodness,goodnesses
corruption,corruptions
timetable,timetables;timetabling;timetabled
bold,bolder;boldest
slim,slimmer;slimming;slimmed;slims;slimmest
clarify,clarified;clarifying;clarifies
divine,divines;divined;divining;diviner
profound,profoundest;profounder
sally,sallies;sallied;sallying
bunch,bunches;bunched;bunching
crush,crushed;crushing;crushes
inequality,inequalities
banker,bankers
blend,blended;blends;blending;blent
arsenal,arsenals
graph,graphs;graphing;graphed
fortnight,fortnights
spine,spines
faction,factions
barrel,barrels;barrelled;barrelling
diesel,diesels
heath,heaths
taxpayer,taxpayers
parking,parkings
subordinate,subordinates;subordinated;subordinating
worthy,worthies;worthier;worthiest
habitat,habitats
inspect,inspected;inspecting;inspects
interference,interferences
salmon,salmons;salmon
tighten,tightened;tightening;tightens
amend,amended;amending;amends
ankle,ankles
grandmother,grandmothers
squadron,squadrons
compensate,compensated;compensating;compensates
conscience,consciences
fossil,fossils
lecturer,lecturers
migration,migrations
slump,slumped;slumps;slumping
decree,decreed;decrees;decreeing
booking,bookings
diversity,diversities
soup,soups;souped;souping
circulate,circulated;circulating;circulates
comparative,comparatives
remains,remainss
relieve,relieved;relieving;relieves
bacon,bacons
expedition,expeditions
davis,daviss
yacht,yachts
dioxide,dioxides
making,makings
escort,escorted;escorting;escorts
monk,monks
quota,quotas
toss,tossed;tossing;tosses;tost
revelation,revelations
solo,solos;soloing
mosaic,mosaics
bacterium,bacteria
collaboration,collaborations
tremble,trembling;trembled;trembles
fax,faxes;faxed;faxing
widen,widened;widening;widens
dictate,dictated;dictates;dictating
wrist,wrists
highway,highways
activate,activated;activating;activates
peculiar,peculiars
dancer,dancers
knot,knots;knotted;knotting
meantime,meantimes
motorway,motorways
shiver,shivered;shivering;shivers
fling,flung;flinging;flings
protocol,protocols
salad,salads
sexuality,sexualities
overlap,overlaps;overlapping;overlapped
veteran,veterans
grief,griefs
bounce,bounced;bouncing;bounces
prop,propped;props;propping
waist,waists;waisted
comic,comics
ski,skiing;skis;ski-ing;skied
ambassador,ambassadors
exile,exiles;exiled;exiling
psychologist,psychologists
quarry,quarries;quarrying;quarried
verb,verbs
outlet,outlets
diminish,diminished;diminishing;diminishes
layout,layouts
bound,bounds;bounded;bounding
enquire,enquired;enquiring;enquires
ugly,ugliest;uglier;uglies
flock,flocks;flocked;flocking
cruel,cruellest;crueller;cruelest
inspiration,inspirations
safeguard,safeguards;safeguarding;safeguarded
weaken,weakened;weakening;weakens
obstacle,obstacles
complement,complemented;complements;complementing
dilemma,dilemmas
bucket,buckets;bucketing;bucketed
injection,injections
summon,summoned;summoning;summons
blaze,blazing;blazed;blazes
rug,rugs
compile,compiled;compiling;compiles
transmit,transmitted;transmitting;transmits
retailer,retailers
revision,revisions
unconscious,unconsciouss
entertain,entertained;entertaining;entertains
suppress,suppressed;suppressing;suppresses
symbolic,symbolics
