Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
coreferential,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
corespondent,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
corgi,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
coriander,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
cork,NN,0.0,4.0,science,N,N,N,N,B3,B2,1,True
corker,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True
corkscrew,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
corm,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cormorant,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
corn,B1,3000.0,0.0,NN,N,Y,N,Y,B1,A4,2,True
cornbread,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
corncrake,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
cornea,NN,0.0,6.0,science,N,N,N,N,C2,C2,0,True
corneal,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
corner,A2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True
cornerback,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
cornerstone,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
cornet,NN,0.0,0.0,NN,N,Y,N,N,C3,C3,0,True
cornfield,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True
cornflake,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
cornflour,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cornflower,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cornhusker,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
cornice,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
cornmeal,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
cornstarch,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cornucopia,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
corny,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
corollary,NN,0.0,9.0,math,N,N,N,N,B3,C1,0,True
corona,NN,0.0,0.0,NN,N,Y,N,N,C2,C1,1,True
coronal,NN,0.0,9.0,science,N,N,N,N,C2,NN,0,True
coronary,NN,0.0,0.0,NN,N,N,N,N,A4,A4,0,True
coronation,NN,0.0,9.0,social_studies,N,N,N,N,B3,C1,1,True
coroner,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
coronet,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True
corporal,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
corporate,B2,3000.0,9.0,social_studies,Y,N,N,N,A2,A2,1,True
corporation,B2,5000.0,5.0,social_studies,N,N,N,N,A2,A3,1,True
corporatism,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
corporatist,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
corporeal,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
corps,NN,0.0,3.0,social_studies,N,N,N,N,B1,B1,1,True
corpse,NN,0.0,0.0,NN,N,Y,N,N,B2,C1,1,True
corpulent,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
corpus,NN,0.0,6.0,science,N,N,N,N,A4,A4,1,True
corpuscle,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
corpuscular,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
corral,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
correct,A1,3000.0,0.0,NN,Y,N,N,N,A2,A1,2,True
correctable,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
correction,C1,5000.0,0.0,NN,N,N,Y,Y,A4,A4,1,True
correctional,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,False
corrective,NN,0.0,0.0,NN,N,Y,N,Y,B3,C1,0,True
correctly,A2,3000.0,2.0,general,N,Y,Y,Y,A3,A3,1,False
correctness,NN,0.0,0.0,NN,N,Y,N,N,B3,B3,0,True
correlate,C1,5000.0,6.0,science,Y,Y,N,Y,A4,A4,1,True
correlation,C1,5000.0,6.0,math,N,Y,N,Y,A4,A4,1,True
correlational,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
correlative,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
correspond,C1,5000.0,6.0,math,Y,N,N,N,A3,A3,1,True
correspondence,C1,5000.0,0.0,NN,N,N,Y,N,A4,A4,1,True
correspondent,C1,5000.0,0.0,NN,N,N,N,Y,B1,A4,1,True
corresponding,C1,5000.0,0.0,NN,N,N,N,N,NN,NN,1,False
correspondingly,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,False
corridor,B2,5000.0,0.0,NN,N,Y,N,N,B1,B1,1,True
corroborate,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
corroboration,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
corrode,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True
corrosion,NN,0.0,9.0,science,N,N,N,N,C1,C1,1,True
corrosive,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True
corrugate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
corrupt,C1,5000.0,6.0,social_studies,N,N,N,Y,B1,B1,1,True
corruptible,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
corruption,C1,5000.0,6.0,social_studies,N,N,N,Y,A4,A3,1,True
corsair,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
corse,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,0,True
corset,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
cortege,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
cortex,NN,0.0,9.0,science,N,N,N,N,A4,A4,0,True
cortical,NN,0.0,0.0,NN,N,N,N,N,B3,NN,0,False
corticosteroid,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
corticosterone,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
corticotropin,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cortisol,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True
cortisone,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
coruscate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
corvette,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cosh,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cosign,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
cosine,NN,0.0,6.0,math,N,N,N,N,C3,C2,0,True
cosmetic,NN,0.0,6.0,science,N,N,Y,N,B1,B2,1,True
cosmetically,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
cosmic,NN,0.0,0.0,NN,N,Y,N,N,B2,B3,1,True
cosmid,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cosmological,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
cosmologist,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cosmology,NN,0.0,9.0,general,N,Y,N,N,C1,C1,0,True
cosmonaut,NN,0.0,0.0,NN,N,N,N,N,C2,B3,0,True
cosmopolitan,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
cosmopolitanism,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
cosmos,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
cosponsor,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
cosset,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
cost,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
costa,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
costar,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
costeffectiveness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
costermonger,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
costless,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False
costly,C1,5000.0,9.0,general,N,Y,Y,Y,B1,B1,1,True
costume,B1,3000.0,0.0,NN,N,Y,Y,N,B1,B1,1,True
costumer,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
cosy,NN,0.0,0.0,NN,N,N,N,N,NN,NN,0,True
cot,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
cotangent,NN,0.0,9.0,math,N,N,N,N,NN,NN,0,True
cote,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
coterie,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
coterminal,NN,0.0,9.0,math,N,N,N,N,NN,NN,0,False
cottage,NN,0.0,0.0,NN,N,N,N,N,B1,B1,2,True
cottager,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
cotton,B1,3000.0,0.0,NN,N,Y,N,Y,A4,B1,2,True
cottonseed,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cottonwood,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,True
cotyledon,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,True
couch,NN,0.0,0.0,NN,N,N,N,N,B1,B1,1,True
couchette,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cougar,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cough,NN,0.0,0.0,NN,N,N,N,N,A3,A2,2,True
could,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
coulomb,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,True
council,B2,3000.0,2.0,social_studies,Y,N,N,N,A2,A1,2,True
councilman,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
councilor,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,False
councilwoman,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
counsel,NN,0.0,9.0,social_studies,N,N,N,N,A3,A2,1,True
counseling,C1,5000.0,0.0,NN,N,Y,N,N,NN,NN,1,True
counselor,C1,5000.0,0.0,NN,N,Y,Y,N,B1,B1,1,True
counselors,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1,False
count,A2,3000.0,0.0,NN,Y,N,N,N,A2,A1,2,True
countable,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,False
countdown,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
countee,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,-1,False
countenance,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
counter,B2,5000.0,0.0,NN,Y,N,N,N,A3,A3,2,True
counteract,NN,0.0,9.0,general,N,Y,N,N,B3,B3,1,True
counterargument,NN,0.0,9.0,general,N,N,N,N,C4,NN,0,True
counterattack,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,0,True
counterbalance,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
countercharge,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
counterclaim,NN,0.0,9.0,general,N,N,N,N,C2,C2,0,True
counterclockwise,NN,0.0,9.0,math,N,N,N,N,C4,NN,0,False
counterculture,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,0,True
counterexample,NN,0.0,9.0,math,N,N,N,N,C3,NN,0,True
counterfactual,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
counterfeit,NN,0.0,0.0,NN,N,N,N,N,B3,B2,1,True
counterfeiter,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
counterintelligence,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
counterintuitive,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
countermand,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
countermeasure,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
counteroffensive,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
counteroffer,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
counterpane,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
counterpart,C1,5000.0,9.0,general,N,Y,N,Y,B1,B1,1,True
counterparty,NN,0.0,0.0,NN,N,N,N,Y,C1,NN,0,True
counterpoint,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
counterpoise,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
counterproductive,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False
counterproposal,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
counterrevolution,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
counterrevolutionary,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
countersign,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
counterterror,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
counterterrorism,NN,0.0,0.0,NN,N,N,N,N,C1,B2,0,True
counterterrorist,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
countertop,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
countervail,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
counterweight,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
countess,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True
countless,C1,5000.0,0.0,NN,N,N,N,N,B1,B2,1,False
country,A1,3000.0,1.0,social_studies,Y,N,N,N,A1,A1,2,True
countryman,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
countryside,B1,3000.0,3.0,social_studies,N,Y,Y,Y,A4,B1,2,True
countrywide,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
countrywoman,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
county,B2,3000.0,2.0,social_studies,N,N,N,N,A2,A2,2,True
countywide,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
coup,C1,5000.0,6.0,social_studies,N,N,N,Y,B1,B1,0,True
coupe,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
couple,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
couplet,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
coupon,NN,0.0,0.0,NN,N,N,Y,Y,B1,B1,1,True
courage,B2,3000.0,0.0,NN,N,N,N,N,B1,B1,2,True
courageous,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,False
courageously,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
courbaril,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
courgette,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
courier,NN,0.0,0.0,NN,N,N,Y,N,B2,B3,0,True
course,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
coursebook,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
courser,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
coursework,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
court,B1,3000.0,2.0,social_studies,N,N,N,N,A1,A1,2,True
courteous,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False
courteously,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,False
courtesan,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
courtesy,C1,5000.0,0.0,NN,N,N,Y,N,B1,B2,1,True
courthouse,NN,0.0,2.0,social_studies,N,N,N,N,B3,B1,1,True
courtier,NN,0.0,0.0,NN,N,N,N,N,C1,NN,1,True
courtly,NN,0.0,9.0,social_studies,N,N,N,N,C1,C2,0,True
courtroom,NN,0.0,9.0,social_studies,N,N,N,N,B2,B1,0,True
courtship,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
courtside,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
courtyard,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1,True
couscous,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
cousin,A1,3000.0,0.0,NN,Y,N,N,N,A3,A3,2,True
cousinly,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False
couture,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
couturier,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
covalent,NN,0.0,6.0,science,N,N,N,N,C3,NN,0,False
covalently,NN,0.0,9.0,science,N,N,N,N,NN,NN,0,False
covariance,NN,0.0,0.0,NN,N,N,N,Y,C1,NN,0,True
covariant,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
covariation,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cove,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
coven,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
covenant,NN,0.0,9.0,social_studies,N,N,N,Y,B2,B3,1,True
cover,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
coverage,B2,5000.0,6.0,social_studies,N,N,N,N,A3,A2,1,True
coverall,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
covered,B1,3000.0,0.0,NN,N,N,N,N,NN,NN,2,False
coverlet,NN,0.0,0.0,NN,N,N,N,N,C4,NN,1,True
coverslip,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,True
covert,NN,0.0,9.0,social_studies,N,N,N,N,B2,B2,1,True
covertly,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
covet,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
covetous,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
covetousness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
covey,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
cow,A1,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True
coward,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True
cowardice,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,1,True
cowardly,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False
cowbell,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,True
cowbird,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
cowboy,B2,5000.0,0.0,NN,N,Y,N,N,B1,B1,1,True
cower,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
cowgirl,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cowhand,NN,0.0,4.0,social_studies,N,N,N,N,NN,NN,0,True
cowl,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
coworker,NN,0.0,0.0,NN,N,N,Y,N,B3,C1,0,True
coworkers,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,False
cowpea,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cowrie,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cowshed,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
cowslip,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cox,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
coxcomb,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
coxswain,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
coy,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False
coyly,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
coyness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
coyote,NN,0.0,2.0,science,N,N,N,N,C1,B3,0,True
coypu,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
cozily,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
coziness,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
cozy,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1,True
crab,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,True
crabwise,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False
crack,B2,5000.0,0.0,NN,N,N,N,N,A3,A2,2,True
crackdown,NN,0.0,0.0,NN,N,N,N,N,B3,B1,0,True
cracker,NN,0.0,0.0,NN,N,N,N,N,B3,NN,1,True
crackle,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
crackly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
crackpot,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
cradle,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
craft,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2,True
craftily,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
craftsman,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True
craftsmanship,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
craftspeople,NN,0.0,6.0,social_studies,N,N,N,N,C3,NN,0,False
crafty,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True
crag,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,True
craggy,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
cram,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,True
cramp,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,True
crampon,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
cranberry,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
crane,NN,0.0,3.0,science,N,Y,Y,N,B1,B1,1,True
cranial,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
cranium,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
crank,NN,0.0,0.0,NN,N,N,N,N,B3,B2,1,True
crankshaft,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
cranky,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
cranny,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
crap,NN,0.0,0.0,NN,N,N,N,N,B1,B1,0,True
crape,NN,0.0,0.0,NN,N,N,N,N,C3,C2,1,True
crappie,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
crappy,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
crapshoot,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
crash,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
crass,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
crate,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
crater,NN,0.0,2.0,science,N,Y,N,N,B2,B2,1,True
cravat,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
crave,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
craven,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
craw,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
crawl,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True
crawler,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
crawly,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
crayfish,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,True
crayon,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
craze,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
crazily,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
craziness,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
crazy,A2,3000.0,0.0,NN,Y,N,N,N,A3,A2,2,True
creak,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
creaky,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
cream,A1,3000.0,0.0,NN,N,N,N,N,A3,A2,2,True
creamery,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
creamy,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
crease,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True
create,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
creatine,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
creatinine,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
creation,B2,3000.0,0.0,NN,N,N,N,N,A2,A3,1,True
creationism,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
creationist,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
creative,A2,3000.0,6.0,general,N,N,N,N,A3,A3,1,True
creatively,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False
creativeness,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
creativity,B2,5000.0,9.0,general,N,Y,Y,Y,B1,B1,0,True
creator,C1,5000.0,0.0,NN,N,Y,N,N,B1,B1,1,True
creature,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True
creb,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
credence,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
credential,NN,0.0,0.0,NN,N,N,N,Y,B2,B1,0,True
credibility,C1,5000.0,0.0,NN,N,N,N,Y,A4,A3,0,True
credible,C1,5000.0,9.0,general,N,N,N,Y,B2,B1,0,True
credibly,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
credit,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
creditable,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,False
creditor,NN,0.0,9.0,social_studies,N,N,N,Y,B1,B2,1,True
creditworthiness,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
creditworthy,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
credo,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
credulity,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True
credulous,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,False
creed,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
creek,NN,0.0,0.0,NN,N,Y,N,N,B3,B2,0,True
creel,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
creep,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True
creeper,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
creepy,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0,True
cremate,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
cremation,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
crematorium,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
creme,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
crenellate,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
creole,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True
creosote,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
crepe,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
crepuscular,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
crescendo,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
crescent,NN,0.0,5.0,science,N,Y,N,N,C1,C1,1,True
cress,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,True
crest,NN,0.0,4.0,science,N,N,N,N,B2,B3,1,True
crestfallen,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
cretaceous,NN,0.0,6.0,science,N,Y,N,N,NN,NN,0,True
cretinism,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
cretinous,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
crevasse,NN,0.0,9.0,science,N,N,N,N,C2,C2,0,True
crevice,NN,0.0,6.0,science,N,N,N,N,C1,C2,1,True
crew,B2,3000.0,3.0,social_studies,N,N,N,N,A3,A2,1,True
crewman,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
crewmate,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
crib,NN,0.0,0.0,NN,N,N,N,N,C1,B2,1,True
cribbage,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
